query_id,category,query,rank,passage_id,source_path,heading,text_snippet,expected_source_paths,pre_labeled_relevant,relevant
ver-05,version-sensitive,async context manager asynccontextmanager lifespan startup,4,200eaf12fa5863cd2b4910ad591080278cb64b2876457ca6f0bf9ed44ee30c37,advanced/events.md#alternative-events-deprecated,Lifespan Events,"/// warning  The recommended way to handle the *startup* and *shutdown* is using the `lifespan` parameter of the `FastAPI` app as described above. If you provide a `lifespan` parameter, `startup` and `shutdown` event handlers will no longer be called. It's all `lifespan` or all events, not both.  Yo",advanced/events.md,1,1
ver-05,version-sensitive,async context manager asynccontextmanager lifespan startup,5,352adac90393af66fbf12bfe622d59459ab18e557da80d4cee5ffcc50e9c2712,tutorial/dependencies/dependencies-with-yield.md#using-context-managers-in-dependencies-with-yield,Dependencies with yield,"/// warning  This is, more or less, an ""advanced"" idea.  If you are just starting with **FastAPI** you might want to skip it for now.  ///  In Python, you can create Context Managers by <a href=""https://docs.python.org/3/reference/datamodel.html#context-managers"" class=""external-link"" target=""_blank",advanced/events.md,,
concept-01,conceptual,dependency inversion shared database session,1,47ded2c4415f117133ff87766c96629cd2790c58a58586995bab507600bc012a,tutorial/sql-databases.md#create-a-session-dependency,SQL (Relational) Databases,"A **`Session`** is what stores the **objects in memory** and keeps track of any changes needed in the data, then it **uses the `engine`** to communicate with the database.  We will create a FastAPI **dependency** with `yield` that will provide a new `Session` for each request. This is what ensures t",tutorial/dependencies/dependencies-with-yield.md,,
concept-01,conceptual,dependency inversion shared database session,2,f5255c7cfe655b6475677c58a69d3425e02cd3d032b1d92c5f1d7872bac68f9a,tutorial/dependencies/dependencies-with-yield.md#background-tasks-and-dependencies-with-yield-technical-details,Dependencies with yield,"For example, instead of using the same database session, you would create a new database session inside of the background task, and you would obtain the objects from the database using this new session. And then instead of passing the object from the database as a parameter to the background task fu",tutorial/dependencies/dependencies-with-yield.md,1,1
concept-01,conceptual,dependency inversion shared database session,3,17b57563661e03fb132e8e9e2b80770c139ed5495717a49e8b20e9cb5bd21d26,tutorial/dependencies/index.md#what-is-dependency-injection,Dependencies,"**""Dependency Injection""** means, in programming, that there is a way for your code (in this case, your *path operation functions*) to declare things that it requires to work and use: ""dependencies"".  And then, that system (in this case **FastAPI**) will take care of doing whatever is needed to prov",tutorial/dependencies/dependencies-with-yield.md,,
concept-01,conceptual,dependency inversion shared database session,4,aaed54effd247677c545881c7937d1934327f2c4f1b972aadc6ca1e3dbf6f559,release-notes.md#dependencies-with-yield-httpexception-and-background-tasks,Release Notes,"For example, instead of using the same database session, you would create a new database session inside of the background task, and you would obtain the objects from the database using this new session. And then instead of passing the object from the database as a parameter to the background task fu",tutorial/dependencies/dependencies-with-yield.md,,
concept-01,conceptual,dependency inversion shared database session,5,a184de05e8b853f09977e52040dc5ea4139270e17ca4bf422db7fa9ae48bee3a,tutorial/dependencies/dependencies-with-yield.md#a-database-dependency-with-yield,Dependencies with yield,"For example, you could use this to create a database session and close it after finishing.  Only the code prior to and including the `yield` statement is executed before creating a response:  {* ../../docs_src/dependencies/tutorial007.py hl[2:4] *}  The yielded value is what is injected into *path o",tutorial/dependencies/dependencies-with-yield.md,1,1
concept-02,conceptual,idempotent HTTP method caching GET PUT,1,519580b8500f56429cd905c0cb91eb9568c60141662e3396973034e0be914c81,tutorial/first-steps.md#operation,First Steps,"""Operation"" here refers to one of the HTTP ""methods"".  One of:  * `POST` * `GET` * `PUT` * `DELETE`  ...and the more exotic ones:  * `OPTIONS` * `HEAD` * `PATCH` * `TRACE`  In the HTTP protocol, you can communicate to each path using one (or more) of these ""methods"".  ---  When building APIs, you no",tutorial/path-params.md,,
concept-02,conceptual,idempotent HTTP method caching GET PUT,2,04972ab7ec3144b4e0215fadae12c369709896fa32ccd7a15b4e1812722fa41b,advanced/generate-clients.md#generate-a-typescript-client-with-custom-operation-ids,Generate Clients,"Now if you generate the client again, you will see that it has the improved method names:  <img src=""/img/tutorial/generate-clients/image07.png"">  As you see, the method names now have the tag and then the function name, now they don't include information from the URL path and the HTTP operation.",tutorial/path-params.md,,
concept-02,conceptual,idempotent HTTP method caching GET PUT,3,a760065843b7c2a55a59ca100e0209efe49e1ce8512402ceacd6def1fb5b7a7e,tutorial/first-steps.md#define-a-path-operation-decorator,First Steps,"{* ../../docs_src/first_steps/tutorial001.py hl[6] *}  The `@app.get(""/"")` tells **FastAPI** that the function right below is in charge of handling requests that go to:  * the path `/` * using a <abbr title=""an HTTP GET method""><code>get</code> operation</abbr>  /// info | `@decorator` Info  That `@",tutorial/path-params.md,,
concept-02,conceptual,idempotent HTTP method caching GET PUT,4,b85fa14395724d7987a1cdce6434597d3f8abb4962ac26c01ae6748ec6541a40,alternatives.md#a-href-https-requests-readthedocs-io-class-external-link-target-blank-requests-a,"Alternatives, Inspiration and Comparisons","* Have a simple and intuitive API. * Use HTTP method names (operations) directly, in a straightforward and intuitive way. * Have sensible defaults, but powerful customizations.  ///",tutorial/path-params.md,,
concept-02,conceptual,idempotent HTTP method caching GET PUT,5,20514068903c4f804023338b3fb8ad764150976c180966f737f080c4a222857c,features.md#based-on-open-standards,Features,"* <a href=""https://github.com/OAI/OpenAPI-Specification"" class=""external-link"" target=""_blank""><strong>OpenAPI</strong></a> for API creation, including declarations of <abbr title=""also known as: endpoints, routes"">path</abbr> <abbr title=""also known as HTTP methods, as POST, GET, PUT, DELETE"">opera",tutorial/path-params.md,,
concept-03,conceptual,contract-first documentation driven design,1,c260d16df839262b61e827f9062cffa4f9dd5c54c23fff97f1ebea753f7c32b0,about/index.md#about,About,"About FastAPI, its design, inspiration and more. 🤓",advanced/openapi-callbacks.md,,
concept-03,conceptual,contract-first documentation driven design,2,5a751acfe2c2eb051841e113b4e78e94f42da50c5c4ab1cced728e6ad0134bf2,history-design-future.md#development,"History, Design and Future","By the time I started creating **FastAPI** itself, most of the pieces were already in place, the design was defined, the requirements and tools were ready, and the knowledge about the standards and specifications was clear and fresh.",advanced/openapi-callbacks.md,,
concept-03,conceptual,contract-first documentation driven design,3,6f10d3ddbc4280f6accc47ae024a4ac2fed798c2f2b73c684bf0c4deb7e1cd64,alternatives.md#a-href-https-falconframework-org-class-external-link-target-blank-falcon-a,"Alternatives, Inspiration and Comparisons","Falcon is another high performance Python framework, it is designed to be minimal, and work as the foundation of other frameworks like Hug.  It is designed to have functions that receive two parameters, one ""request"" and one ""response"". Then you ""read"" parts from the request, and ""write"" parts to th",advanced/openapi-callbacks.md,,
concept-03,conceptual,contract-first documentation driven design,4,ec7e05295b3114219fcbb6c8bc1a4e8f309060d7109a3d73b60d146dff4e60ae,how-to/graphql.md#graphql-with-strawberry,GraphQL,"If you need or want to work with **GraphQL**, <a href=""https://strawberry.rocks/"" class=""external-link"" target=""_blank"">**Strawberry**</a> is the **recommended** library as it has the design closest to **FastAPI's** design, it's all based on **type annotations**.  Depending on your use case, you mig",advanced/openapi-callbacks.md,,
concept-03,conceptual,contract-first documentation driven design,5,5be6ffdf9c983baa8911a8a1fbfaed85c93b396e5b0e733096ca8cf8eec12fd5,history-design-future.md#history-design-and-future,"History, Design and Future","Some time ago, <a href=""https://github.com/fastapi/fastapi/issues/3#issuecomment-454956920"" class=""external-link"" target=""_blank"">a **FastAPI** user asked</a>:  > What’s the history of this project? It seems to have come from nowhere to awesome in a few weeks [...]  Here's a little bit of that histo",advanced/openapi-callbacks.md,,
concept-04,conceptual,token expiry sliding window refresh,1,ee49a110d5525f4a56218e056c26802918eb9074feef7a414ed6e7146dec31e3,tutorial/security/oauth2-jwt.md#update-the-dependencies,"OAuth2 with Password (and hashing), Bearer with JWT tokens","Update `get_current_user` to receive the same token as before, but this time, using JWT tokens.  Decode the received token, verify it, and return the current user.  If the token is invalid, return an HTTP error right away.  {* ../../docs_src/security/tutorial004_an_py310.py hl[90:107] *}",tutorial/security/oauth2-jwt.md,1,1
concept-04,conceptual,token expiry sliding window refresh,2,c4d575a2a8667276aa129fc2dfa5b9f35cbc1e3857e72d301ae39728a6251f7c,tutorial/security/first-steps.md#what-it-does,Security - First Steps,"It will go and look in the request for that `Authorization` header, check if the value is `Bearer ` plus some token, and will return the token as a `str`.  If it doesn't see an `Authorization` header, or the value doesn't have a `Bearer ` token, it will respond with a 401 status code error (`UNAUTHO",tutorial/security/oauth2-jwt.md,,
concept-04,conceptual,token expiry sliding window refresh,3,46e4479f73b2c3549f577577702ed5e0d62ec7004dc867300b85ce88df8b4e63,tutorial/security/first-steps.md#the-password-flow,Security - First Steps,"* The user types the `username` and `password` in the frontend, and hits `Enter`. * The frontend (running in the user's browser) sends that `username` and `password` to a specific URL in our API (declared with `tokenUrl=""token""`). * The API checks that `username` and `password`, and responds with a ",tutorial/security/oauth2-jwt.md,,
concept-04,conceptual,token expiry sliding window refresh,4,cadf496d4699888003877f6663952da6164460d17912209aeb011bee2fdc1926,tutorial/security/oauth2-jwt.md#about-jwt,"OAuth2 with Password (and hashing), Bearer with JWT tokens","JWT means ""JSON Web Tokens"".  It's a standard to codify a JSON object in a long dense string without spaces. It looks like this:  ``` eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6IkpvaG4gRG9lIiwiaWF0IjoxNTE2MjM5MDIyfQ.SflKxwRJSMeKKF2QT4fwpMeJf36POk6yJV_adQssw5c ```  It is",tutorial/security/oauth2-jwt.md,1,1
concept-04,conceptual,token expiry sliding window refresh,5,1d26835657868225486409d96d3f40e08a4b1a36136d26c1d1a28cdba7b0bc5b,tutorial/sql-databases.md#create-a-hero,SQL (Relational) Databases,"Because each SQLModel model is also a Pydantic model, you can use it in the same **type annotations** that you could use Pydantic models.  For example, if you declare a parameter of type `Hero`, it will be read from the **JSON body**.  The same way, you can declare it as the function's **return type",tutorial/security/oauth2-jwt.md,,
concept-05,conceptual,fan-out notification event driven webhook,1,0e8a503589dd1b8cea944efeba1a572fc159850cb5ff6ee9fee36a2fd239ac25,advanced/openapi-webhooks.md#an-app-with-webhooks,OpenAPI Webhooks,"When you create a **FastAPI** application, there is a `webhooks` attribute that you can use to define *webhooks*, the same way you would define *path operations*, for example with `@app.webhooks.post()`.  {* ../../docs_src/openapi_webhooks/tutorial001.py hl[9:13,36:53] *}  The webhooks that you defi",advanced/openapi-webhooks.md,1,1
concept-05,conceptual,fan-out notification event driven webhook,2,d441b8c3c14ae6d5d640eb739a4b90d28d582c511ac23dd268c30d45a107acc0,advanced/events.md#startup-event,Lifespan Events,"To add a function that should be run before the application starts, declare it with the event `""startup""`:  {* ../../docs_src/events/tutorial001.py hl[8] *}  In this case, the `startup` event handler function will initialize the items ""database"" (just a `dict`) with some values.  You can add more th",advanced/openapi-webhooks.md,,
concept-05,conceptual,fan-out notification event driven webhook,3,4161f039c3ec1b834cb98902a25457700a1de67505eda188455ccb45b87dce72,advanced/events.md#shutdown-event,Lifespan Events,"To add a function that should be run when the application is shutting down, declare it with the event `""shutdown""`:  {* ../../docs_src/events/tutorial002.py hl[6] *}  Here, the `shutdown` event handler function will write a text line `""Application shutdown""` to a file `log.txt`.  /// info  In the `o",advanced/openapi-webhooks.md,,
